epoch,loss,psnr,ssim,val_loss,val_psnr,val_ssim
0,0.101294606924057,15.907761573791504,0.3706364929676056,0.11748667061328888,14.332855224609375,0.34332075715065
1,0.06353800743818283,19.237777709960938,0.5322147607803345,0.08279354125261307,17.305164337158203,0.4715862274169922
2,0.05618647485971451,20.203935623168945,0.5786076188087463,0.06352357566356659,19.50470542907715,0.5578281879425049
3,0.05266694352030754,20.736257553100586,0.605816662311554,0.053217869251966476,20.76968765258789,0.606013834476471
4,0.05016938969492912,21.138389587402344,0.6231238842010498,0.050613127648830414,21.04250144958496,0.6197836399078369
5,0.04746442660689354,21.57263946533203,0.6406645178794861,0.048345934599637985,21.34507179260254,0.636533796787262
6,0.045661699026823044,21.86629867553711,0.6548863053321838,0.04621169716119766,21.686843872070312,0.6523923277854919
7,0.04474000632762909,22.018232345581055,0.6629118323326111,0.04498637467622757,21.9239444732666,0.6602420210838318
8,0.04419739171862602,22.124483108520508,0.6674468517303467,0.04445773363113403,22.044967651367188,0.6671876311302185
9,0.044006798416376114,22.174535751342773,0.6700330972671509,0.043683625757694244,22.212154388427734,0.6728140115737915
10,0.04338091239333153,22.291614532470703,0.6745408773422241,0.043249860405921936,22.23279571533203,0.6761836409568787
11,0.043027475476264954,22.344362258911133,0.678082287311554,0.04298356547951698,22.345752716064453,0.6814255714416504
12,0.042801324278116226,22.410627365112305,0.6798471808433533,0.0413612462580204,22.63889503479004,0.6898747086524963
13,0.04206591844558716,22.531108856201172,0.6857786774635315,0.041413646191358566,22.634021759033203,0.6925274729728699
14,0.04188365489244461,22.561420440673828,0.6876165866851807,0.04153171181678772,22.599666595458984,0.6934162378311157
15,0.04208645969629288,22.562292098999023,0.6875258684158325,0.041167840361595154,22.717388153076172,0.6980623602867126
16,0.04134992137551308,22.671323776245117,0.6927739977836609,0.040985558182001114,22.768251419067383,0.6991628408432007
17,0.04063023254275322,22.805225372314453,0.6991472840309143,0.04042801633477211,22.797130584716797,0.7014920115470886
18,0.04074796289205551,22.795610427856445,0.6999939680099487,0.04031188040971756,22.87740707397461,0.7061334848403931
19,0.040428780019283295,22.850858688354492,0.7032321691513062,0.039774008095264435,22.99513053894043,0.711134672164917
20,0.04021989181637764,22.927719116210938,0.7068487405776978,0.041206128895282745,22.598949432373047,0.7025801539421082
21,0.03914310783147812,23.101396560668945,0.7145749926567078,0.04041408374905586,22.821950912475586,0.7069188952445984
22,0.039456773549318314,23.032093048095703,0.7121246457099915,0.040026258677244186,22.841150283813477,0.7117550373077393
23,0.0393429733812809,23.076133728027344,0.7142850756645203,0.03890359401702881,23.136693954467773,0.7178741693496704
24,0.03897270932793617,23.125244140625,0.7163189649581909,0.038249652832746506,23.293750762939453,0.7237492203712463
25,0.038924284279346466,23.153810501098633,0.7178685069084167,0.03828071802854538,23.28072738647461,0.7256423830986023
26,0.0387536883354187,23.200197219848633,0.7198001742362976,0.03854545205831528,23.2303524017334,0.7224252223968506
27,0.03869715705513954,23.213808059692383,0.7195837497711182,0.03838545083999634,23.227806091308594,0.7227551937103271
28,0.03872249275445938,23.202558517456055,0.7195459008216858,0.03852139413356781,23.165836334228516,0.7231500148773193
29,0.03883928060531616,23.19733428955078,0.7190902829170227,0.037587981671094894,23.38852882385254,0.7282587289810181
30,0.038346171379089355,23.263568878173828,0.7220812439918518,0.037961192429065704,23.318405151367188,0.7261335849761963
31,0.03812924399971962,23.297382354736328,0.7242377996444702,0.03853118047118187,23.14591407775879,0.7229740023612976
32,0.0378088615834713,23.367023468017578,0.7264772653579712,0.037535183131694794,23.36838150024414,0.7289228439331055
33,0.03782236576080322,23.363819122314453,0.726388692855835,0.03765955567359924,23.263994216918945,0.7322217226028442
34,0.037885632365942,23.355815887451172,0.7264383435249329,0.0368884801864624,23.540149688720703,0.7345582246780396
35,0.03808170184493065,23.31875228881836,0.7245965003967285,0.0372067466378212,23.428604125976562,0.7301709651947021
36,0.037773534655570984,23.372217178344727,0.726945161819458,0.03678669407963753,23.554401397705078,0.7376567125320435
37,0.038010917603969574,23.35040855407715,0.7258820533752441,0.03858743980526924,23.13534927368164,0.7211625576019287
38,0.037823572754859924,23.386690139770508,0.7276962995529175,0.03706846386194229,23.482362747192383,0.7345930337905884
39,0.03809472173452377,23.3096981048584,0.7262150645256042,0.03844226151704788,23.165307998657227,0.7201236486434937
40,0.0381636805832386,23.329797744750977,0.7257709503173828,0.036707133054733276,23.596920013427734,0.738483190536499
41,0.03840334713459015,23.279956817626953,0.723788321018219,0.037106599658727646,23.483972549438477,0.7336130142211914
42,0.03741917014122009,23.436389923095703,0.7306995987892151,0.03690827265381813,23.49048614501953,0.7358103394508362
43,0.03753208369016647,23.430463790893555,0.7295907735824585,0.0368320606648922,23.541858673095703,0.7362481355667114
44,0.037418775260448456,23.457094192504883,0.7308584451675415,0.036428578197956085,23.65324592590332,0.7398797869682312
45,0.03745473176240921,23.436927795410156,0.729877233505249,0.03749727085232735,23.38443946838379,0.7310110926628113
46,0.037464652210474014,23.445859909057617,0.7310197949409485,0.037285443395376205,23.384443283081055,0.7343977689743042
47,0.037428293377161026,23.458776473999023,0.7311391234397888,0.03687663376331329,23.495567321777344,0.7335771918296814
48,0.03702404350042343,23.51474380493164,0.7336761355400085,0.036192089319229126,23.70249366760254,0.7422364950180054
49,0.03733862191438675,23.45897674560547,0.7317104935646057,0.03698228672146797,23.453001022338867,0.7350249886512756
50,0.03727360814809799,23.481653213500977,0.7321960926055908,0.036480069160461426,23.62287712097168,0.7400987148284912
51,0.03673567995429039,23.56482696533203,0.7350887060165405,0.03694881498813629,23.560640335083008,0.7361425161361694
52,0.03696289286017418,23.536165237426758,0.7344460487365723,0.037706006318330765,23.312715530395508,0.7288422584533691
53,0.037244923412799835,23.480894088745117,0.7323758602142334,0.03594188019633293,23.735191345214844,0.7439062595367432
54,0.037113189697265625,23.527982711791992,0.7341110706329346,0.036552418023347855,23.5683650970459,0.7407292127609253
55,0.03669494763016701,23.579856872558594,0.7361068725585938,0.036046143621206284,23.73297119140625,0.7445605993270874
56,0.036989565938711166,23.54296112060547,0.7347044348716736,0.03582991659641266,23.766958236694336,0.7446627616882324
57,0.03726762533187866,23.499570846557617,0.7325478196144104,0.03625420853495598,23.649883270263672,0.7424092292785645
58,0.03667556121945381,23.60240936279297,0.7369667291641235,0.03590156137943268,23.68418312072754,0.7456070184707642
59,0.036905866116285324,23.542564392089844,0.7353583574295044,0.036495745182037354,23.597742080688477,0.7409955263137817
60,0.03657252714037895,23.59164047241211,0.7373558282852173,0.036134980618953705,23.636320114135742,0.7418280839920044
61,0.037012144923210144,23.524057388305664,0.7338802814483643,0.03626921400427818,23.676654815673828,0.7419618964195251
62,0.036434222012758255,23.640708923339844,0.7383908629417419,0.03644656762480736,23.60092544555664,0.7369821071624756
63,0.036421820521354675,23.651613235473633,0.7388929128646851,0.035871636122465134,23.724891662597656,0.7451125979423523
64,0.03684220835566521,23.5531005859375,0.7353804111480713,0.0356592983007431,23.788923263549805,0.746545135974884
65,0.03634549304842949,23.6748046875,0.7400916218757629,0.03551691398024559,23.81155014038086,0.7479630708694458
66,0.036510709673166275,23.628986358642578,0.738196849822998,0.035810474306344986,23.737117767333984,0.745348334312439
67,0.036164022982120514,23.692277908325195,0.7406672835350037,0.03565165400505066,23.77602767944336,0.7457267045974731
68,0.0362512432038784,23.679668426513672,0.7406419515609741,0.03578484058380127,23.757423400878906,0.7449074387550354
69,0.036670148372650146,23.601533889770508,0.7371550798416138,0.035695724189281464,23.75752067565918,0.7471311092376709
70,0.03648487851023674,23.60574722290039,0.7379717230796814,0.03555864095687866,23.779495239257812,0.7474163174629211
71,0.0362141951918602,23.679567337036133,0.7407368421554565,0.035374343395233154,23.841289520263672,0.7491249442100525
72,0.03632018715143204,23.66339111328125,0.739906907081604,0.03542282059788704,23.819242477416992,0.7485558986663818
73,0.03587669879198074,23.73297119140625,0.7425564527511597,0.03544016182422638,23.83687973022461,0.7485830783843994
74,0.03643802925944328,23.644763946533203,0.7393578290939331,0.03541120886802673,23.832178115844727,0.7483885288238525
75,0.036130812019109726,23.713945388793945,0.7413560748100281,0.03530150651931763,23.861337661743164,0.7500089406967163
76,0.036334652453660965,23.66064453125,0.7390961647033691,0.03528516739606857,23.855836868286133,0.7500232458114624
77,0.03645920380949974,23.65235137939453,0.7391778826713562,0.03535766154527664,23.82375144958496,0.748979389667511
78,0.03627019748091698,23.669269561767578,0.7406893968582153,0.03520125523209572,23.857746124267578,0.7504495978355408
79,0.036225251853466034,23.672683715820312,0.7402927279472351,0.03521067649126053,23.852275848388672,0.7499293088912964
80,0.03615260496735573,23.68669891357422,0.7408915758132935,0.03519013896584511,23.87530517578125,0.7500913143157959
81,0.03648713231086731,23.6370792388916,0.7388886213302612,0.0352652408182621,23.852989196777344,0.7495186924934387
82,0.03647250309586525,23.637290954589844,0.7390736937522888,0.03536217287182808,23.814868927001953,0.7488983869552612
83,0.036227546632289886,23.70117950439453,0.7408646941184998,0.03520088642835617,23.855554580688477,0.750245213508606
84,0.036140624433755875,23.697677612304688,0.7417866587638855,0.03518129140138626,23.87122344970703,0.7504346966743469
85,0.035708412528038025,23.77959442138672,0.7439982891082764,0.03520599752664566,23.85050392150879,0.7502007484436035
86,0.03612660989165306,23.701353073120117,0.7418650984764099,0.03513228893280029,23.881378173828125,0.7510685324668884
87,0.03573978692293167,23.763654708862305,0.7436142563819885,0.035123150795698166,23.873348236083984,0.751205325126648
88,0.03579207882285118,23.761802673339844,0.7436221241950989,0.03512520715594292,23.871822357177734,0.7510802149772644
89,0.03595398738980293,23.729921340942383,0.7430325150489807,0.03513897955417633,23.87034034729004,0.7512251138687134
90,0.036254897713661194,23.67584800720215,0.7407971024513245,0.035121235996484756,23.87469482421875,0.7512631416320801
91,0.035965222865343094,23.738924026489258,0.7420555949211121,0.03516727313399315,23.87002182006836,0.7505102157592773
92,0.035918254405260086,23.760723114013672,0.7441321015357971,0.03510844707489014,23.87990951538086,0.751436710357666
93,0.0357079915702343,23.779199600219727,0.7444634437561035,0.035099808126688004,23.879961013793945,0.7514593601226807
94,0.035962603986263275,23.722694396972656,0.742144763469696,0.035092759877443314,23.883014678955078,0.7514909505844116
95,0.03594988211989403,23.71393394470215,0.7419901490211487,0.03508967533707619,23.88150405883789,0.7513226866722107
96,0.035807810723781586,23.761884689331055,0.7433716058731079,0.035093292593955994,23.88290023803711,0.751376748085022
97,0.035877253860235214,23.751253128051758,0.7432224750518799,0.03509417548775673,23.882976531982422,0.7514914274215698
98,0.036099597811698914,23.698558807373047,0.7411405444145203,0.03509506210684776,23.88113784790039,0.751447319984436
99,0.035555701702833176,23.802356719970703,0.7455910444259644,0.03509250283241272,23.88202667236328,0.7513003945350647
