epoch,accuracy,loss,val_accuracy,val_loss
49,0.717199981212616,0.780198335647583,0.5977500081062317,1.2404335737228394
50,0.7283999919891357,0.7762341499328613,0.6502500176429749,1.0538636445999146
51,0.7157999873161316,0.7777594327926636,0.6230000257492065,1.1327511072158813
52,0.7337999939918518,0.7613623738288879,0.6259999871253967,1.1569623947143555
53,0.724399983882904,0.7493821978569031,0.5638750195503235,1.4471814632415771
54,0.7328000068664551,0.7544209957122803,0.6482499837875366,1.0479384660720825
55,0.7324000000953674,0.7491909265518188,0.6230000257492065,1.172667145729065
56,0.7337999939918518,0.7415670156478882,0.6233749985694885,1.1985400915145874
57,0.7333999872207642,0.7402830123901367,0.6271250247955322,1.1522482633590698
58,0.7315999865531921,0.7474428415298462,0.6647499799728394,1.0215681791305542
59,0.7486000061035156,0.7047103643417358,0.6287500262260437,1.2112005949020386
60,0.748199999332428,0.7038764357566833,0.6414999961853027,1.1589692831039429
61,0.746399998664856,0.702803373336792,0.6226249933242798,1.2234587669372559
62,0.7501999735832214,0.699555516242981,0.6612499952316284,1.04045569896698
63,0.7495999932289124,0.6996092796325684,0.6352499723434448,1.173936367034912
64,0.7523999810218811,0.6937493085861206,0.656499981880188,1.098311424255371
65,0.7540000081062317,0.6895415782928467,0.6504999995231628,1.1146838665008545
66,0.7572000026702881,0.6881053447723389,0.6642500162124634,1.029072642326355
67,0.7631999850273132,0.6677175760269165,0.6481249928474426,1.1450591087341309
68,0.7608000040054321,0.6650452017784119,0.668624997138977,1.0484483242034912
69,0.7694000005722046,0.6520652174949646,0.6537500023841858,1.1218243837356567
70,0.7598000168800354,0.6613786816596985,0.6589999794960022,1.075719952583313
71,0.7706000208854675,0.6571778655052185,0.6316249966621399,1.2327466011047363
72,0.76419997215271,0.6515815854072571,0.6647499799728394,1.0389281511306763
73,0.7789999842643738,0.6410953998565674,0.668749988079071,1.0429378747940063
74,0.7739999890327454,0.6281806826591492,0.6286249756813049,1.2541333436965942
75,0.7631999850273132,0.6514125466346741,0.6776250004768372,1.0302013158798218
76,0.7728000283241272,0.6310591697692871,0.6768749952316284,1.0306134223937988
77,0.7731999754905701,0.6298620700836182,0.6622499823570251,1.0774122476577759
78,0.7764000296592712,0.6281335353851318,0.6698750257492065,1.069732904434204
79,0.7833999991416931,0.6174686551094055,0.6781250238418579,1.0300568342208862
80,0.7847999930381775,0.6048417091369629,0.6763749718666077,1.0468683242797852
81,0.781000018119812,0.6033881306648254,0.6784999966621399,1.0389424562454224
82,0.7814000248908997,0.6087164878845215,0.6819999814033508,1.0186595916748047
83,0.782800018787384,0.6109606027603149,0.6723750233650208,1.0529488325119019
84,0.7892000079154968,0.6148951053619385,0.6794999837875366,1.0181132555007935
85,0.7850000262260437,0.6024495959281921,0.674875020980835,1.0355290174484253
86,0.7870000004768372,0.599503219127655,0.6732500195503235,1.0545368194580078
87,0.7907999753952026,0.5826535820960999,0.6732500195503235,1.0559951066970825
88,0.7771999835968018,0.6200348138809204,0.6784999966621399,1.024888038635254
89,0.7857999801635742,0.5981411337852478,0.6797500252723694,1.017890214920044
90,0.7928000092506409,0.5864555835723877,0.671875,1.069962739944458
91,0.7856000065803528,0.600592851638794,0.6791250109672546,1.0251860618591309
92,0.7946000099182129,0.5930448770523071,0.6808750033378601,1.0143675804138184
93,0.7922000288963318,0.5872288942337036,0.6786249876022339,1.0253947973251343
94,0.784600019454956,0.6053780913352966,0.6781250238418579,1.0347532033920288
95,0.7893999814987183,0.5876778364181519,0.6817499995231628,1.0168912410736084
96,0.7991999983787537,0.5799145698547363,0.6798750162124634,1.0221374034881592
97,0.7947999835014343,0.5888094902038574,0.6798750162124634,1.022736668586731
98,0.7883999943733215,0.6038109660148621,0.6796249747276306,1.0225976705551147
99,0.7955999970436096,0.5827752351760864,0.6794999837875366,1.0225884914398193
