epoch,loss,psnr,ssim,val_loss,val_psnr,val_ssim
42,0.03270101919770241,24.343191146850586,0.7654078006744385,0.03212365508079529,24.484573364257812,0.7734443545341492
43,0.03278704732656479,24.32416534423828,0.765524685382843,0.03197310119867325,24.5141658782959,0.7741592526435852
44,0.03266071900725365,24.351091384887695,0.7656378746032715,0.03178966045379639,24.50668716430664,0.7746160626411438
45,0.032712422311306,24.36065101623535,0.7664306163787842,0.031670551747083664,24.56729507446289,0.7751461267471313
46,0.03256469964981079,24.378171920776367,0.7667321562767029,0.03168186545372009,24.541805267333984,0.7762953639030457
47,0.03202398866415024,24.493242263793945,0.771760106086731,0.03170748054981232,24.544139862060547,0.7766204476356506
48,0.03245949372649193,24.40496063232422,0.7676070928573608,0.03204676881432533,24.543359756469727,0.7707384824752808
49,0.03236202895641327,24.43732452392578,0.7692186236381531,0.03235487639904022,24.43011474609375,0.768484890460968
50,0.03225918114185333,24.44400405883789,0.768867015838623,0.031315602362155914,24.624876022338867,0.7797039747238159
51,0.032264359295368195,24.458511352539062,0.7695971727371216,0.031148407608270645,24.660491943359375,0.7813374400138855
52,0.03181637078523636,24.523578643798828,0.7735729813575745,0.03129696100950241,24.616641998291016,0.7800277471542358
53,0.03220998868346214,24.453752517700195,0.770641565322876,0.032473448663949966,24.441896438598633,0.7692779898643494
54,0.031981777399778366,24.506574630737305,0.7717053890228271,0.031247442588210106,24.665973663330078,0.7798079252243042
55,0.03202170506119728,24.503456115722656,0.7718991041183472,0.03160965442657471,24.619131088256836,0.7765058279037476
56,0.03232177346944809,24.445457458496094,0.7691348195075989,0.03131532669067383,24.61941146850586,0.7797405123710632
57,0.0321427546441555,24.503582000732422,0.7717252969741821,0.0312367994338274,24.697526931762695,0.7804262042045593
58,0.03173273429274559,24.5626220703125,0.7742778062820435,0.03101000003516674,24.699708938598633,0.7821919322013855
59,0.03187374398112297,24.537368774414062,0.7737401723861694,0.031182153150439262,24.685596466064453,0.7786554098129272
60,0.031657181680202484,24.574914932250977,0.7746363282203674,0.03101952001452446,24.702096939086914,0.7826330661773682
61,0.03160940110683441,24.5756778717041,0.7752017974853516,0.03088325634598732,24.709733963012695,0.784072756767273
62,0.03166360408067703,24.569194793701172,0.775442898273468,0.03126008063554764,24.68925666809082,0.7793837785720825
63,0.0321287102997303,24.50383758544922,0.7716063857078552,0.030978113412857056,24.724544525146484,0.7820624113082886
64,0.031409505754709244,24.62874984741211,0.777367115020752,0.031152550131082535,24.689363479614258,0.7818986773490906
65,0.031723666936159134,24.57720375061035,0.7748826742172241,0.03107093833386898,24.6512451171875,0.7817438244819641
66,0.031694065779447556,24.580921173095703,0.775146484375,0.030826883390545845,24.743724822998047,0.7850033640861511
67,0.03172900527715683,24.574228286743164,0.7750299572944641,0.030720071867108345,24.761432647705078,0.7853635549545288
68,0.031436268240213394,24.62371253967285,0.7775453329086304,0.03073822148144245,24.777423858642578,0.7855464220046997
69,0.031452152878046036,24.611074447631836,0.7768683433532715,0.03062559850513935,24.788516998291016,0.7865539193153381
70,0.03141636401414871,24.616899490356445,0.7767897248268127,0.03064989671111107,24.7884464263916,0.7858707904815674
71,0.03125159442424774,24.66083526611328,0.777974545955658,0.030699755996465683,24.80531120300293,0.7853095531463623
72,0.031122704967856407,24.69167709350586,0.779386579990387,0.030798736959695816,24.747133255004883,0.7848580479621887
73,0.03158282861113548,24.595020294189453,0.7759841084480286,0.0307841207832098,24.77851676940918,0.7844857573509216
74,0.03149764984846115,24.630847930908203,0.777122974395752,0.030597230419516563,24.799224853515625,0.786372184753418
75,0.03142652288079262,24.644006729125977,0.7775886058807373,0.030580077320337296,24.7893123626709,0.7868187427520752
76,0.031105859205126762,24.704832077026367,0.7806519865989685,0.030616527423262596,24.784080505371094,0.7858948707580566
77,0.03141026198863983,24.63616943359375,0.7775121331214905,0.0305961724370718,24.783945083618164,0.7863787412643433
78,0.03123561106622219,24.659257888793945,0.7788565158843994,0.0305591132491827,24.821033477783203,0.7865434288978577
79,0.031208209693431854,24.66570472717285,0.7787334322929382,0.030498046427965164,24.832551956176758,0.7875039577484131
80,0.03154788166284561,24.615427017211914,0.7769728302955627,0.030451472848653793,24.825786590576172,0.7879456281661987
81,0.03112785331904888,24.71692657470703,0.7800712585449219,0.030655650421977043,24.796062469482422,0.7854183912277222
82,0.031136423349380493,24.703144073486328,0.7798107266426086,0.030460944399237633,24.823444366455078,0.7875500321388245
83,0.03111790493130684,24.705408096313477,0.7805213928222656,0.030490929260849953,24.83158302307129,0.7876200675964355
84,0.03147134929895401,24.648950576782227,0.778434693813324,0.030451804399490356,24.843904495239258,0.7878003120422363
85,0.030879877507686615,24.753318786621094,0.7815653085708618,0.03046388179063797,24.809885025024414,0.7875109910964966
86,0.030985351651906967,24.715925216674805,0.781177282333374,0.030413487926125526,24.838565826416016,0.7879626750946045
87,0.03074079006910324,24.76654052734375,0.7832551598548889,0.03040659986436367,24.844615936279297,0.7881721258163452
88,0.030978839844465256,24.723922729492188,0.78165602684021,0.0304837878793478,24.83740234375,0.7874190211296082
89,0.03064480610191822,24.767255783081055,0.7832690477371216,0.030381489545106888,24.845727920532227,0.7884563207626343
90,0.030981432646512985,24.729026794433594,0.7815093994140625,0.030380873009562492,24.84429931640625,0.7883731126785278
91,0.030871961265802383,24.75366973876953,0.782672107219696,0.030398251488804817,24.848648071289062,0.7881278395652771
92,0.03107033297419548,24.706052780151367,0.7810865640640259,0.030381517484784126,24.844463348388672,0.7886714339256287
93,0.03129323571920395,24.668149948120117,0.7796429991722107,0.030367184430360794,24.84659767150879,0.7889755964279175
94,0.031179599463939667,24.691930770874023,0.7808552384376526,0.03037167899310589,24.84760093688965,0.7889806032180786
95,0.030874621123075485,24.74453353881836,0.7825164794921875,0.030359605327248573,24.84830093383789,0.788848876953125
96,0.031122297048568726,24.68889808654785,0.7804845571517944,0.030354710295796394,24.847963333129883,0.7887876629829407
97,0.031009826809167862,24.73138427734375,0.780933141708374,0.030358146876096725,24.849018096923828,0.7884522080421448
98,0.031030675396323204,24.713031768798828,0.7809306979179382,0.030356263741850853,24.847599029541016,0.7886666059494019
99,0.030988192185759544,24.734010696411133,0.7808734178543091,0.030360128730535507,24.849346160888672,0.788367748260498
