epoch,accuracy,loss,val_accuracy,val_loss
0,0.2770000100135803,2.048109292984009,0.11162500083446503,3.050046443939209
1,0.36160001158714294,1.7642537355422974,0.14687499403953552,2.913012981414795
2,0.3871999979019165,1.670976161956787,0.23899999260902405,2.408456563949585
3,0.4153999984264374,1.5734792947769165,0.3518750071525574,1.86508309841156
4,0.43799999356269836,1.5255098342895508,0.3785000145435333,1.775317668914795
5,0.44620001316070557,1.4633291959762573,0.3817499876022339,1.7540956735610962
6,0.4641999900341034,1.4241114854812622,0.3696250021457672,1.733764410018921
7,0.4869999885559082,1.3932428359985352,0.45500001311302185,1.516295075416565
8,0.5005999803543091,1.338542103767395,0.41499999165534973,1.6114405393600464
9,0.5149999856948853,1.3092777729034424,0.39637500047683716,1.8664631843566895
10,0.5257999897003174,1.2942237854003906,0.5098749995231628,1.3568536043167114
11,0.5332000255584717,1.2544021606445312,0.4957500100135803,1.4011526107788086
12,0.5436000227928162,1.2207622528076172,0.4465000033378601,1.6498632431030273
13,0.5546000003814697,1.2161082029342651,0.4970000088214874,1.5156264305114746
14,0.5699999928474426,1.1546677350997925,0.5211250185966492,1.3349430561065674
15,0.5856000185012817,1.140450358390808,0.4501250088214874,1.6657767295837402
16,0.593999981880188,1.117356538772583,0.4726249873638153,1.6683456897735596
17,0.5943999886512756,1.116907000541687,0.47187501192092896,1.654447317123413
18,0.599399983882904,1.0936657190322876,0.5397499799728394,1.3354763984680176
19,0.607200026512146,1.077466368675232,0.3657500147819519,2.4525952339172363
20,0.6083999872207642,1.0689271688461304,0.35749998688697815,2.3634321689605713
21,0.6222000122070312,1.0276222229003906,0.4477500021457672,1.7653273344039917
22,0.6245999932289124,1.032136082649231,0.5659999847412109,1.3360621929168701
23,0.6358000040054321,0.997946560382843,0.5672500133514404,1.230891227722168
24,0.635200023651123,1.0076589584350586,0.46262499690055847,1.700332522392273
25,0.6348000168800354,0.9811099767684937,0.47337499260902405,1.669950008392334
26,0.649399995803833,0.9603325128555298,0.6273750066757202,1.0663676261901855
27,0.6517999768257141,0.9563724398612976,0.5932499766349792,1.1904221773147583
28,0.6421999931335449,0.9511776566505432,0.45787501335144043,1.6789535284042358
29,0.6624000072479248,0.9381242394447327,0.5773749947547913,1.2669525146484375
30,0.6628000140190125,0.9269880056381226,0.550125002861023,1.4161256551742554
31,0.6732000112533569,0.9094570279121399,0.6110000014305115,1.1384040117263794
32,0.6779999732971191,0.9028696417808533,0.5836250185966492,1.2497810125350952
33,0.6710000038146973,0.901634156703949,0.6259999871253967,1.1066125631332397
34,0.6779999732971191,0.8965814709663391,0.5565000176429749,1.4461404085159302
35,0.6883999705314636,0.856946587562561,0.5986250042915344,1.2326457500457764
36,0.6901999711990356,0.8476582169532776,0.5805000066757202,1.291164755821228
37,0.7026000022888184,0.8421278595924377,0.5678750276565552,1.3410041332244873
38,0.7017999887466431,0.8291654586791992,0.6006249785423279,1.248121976852417
39,0.6962000131607056,0.8499736189842224,0.5063750147819519,1.6976702213287354
40,0.6880000233650208,0.8544250130653381,0.5558750033378601,1.4699885845184326
41,0.6995999813079834,0.8344625234603882,0.6290000081062317,1.1324331760406494
42,0.7121999859809875,0.8014741539955139,0.6430000066757202,1.132593035697937
43,0.7110000252723694,0.8180205821990967,0.6467499732971191,1.0623008012771606
44,0.7134000062942505,0.7895714640617371,0.6526250243186951,1.0219910144805908
45,0.7164000272750854,0.7880253791809082,0.5433750152587891,1.4836366176605225
46,0.7161999940872192,0.7651110887527466,0.6227499842643738,1.1495389938354492
47,0.7289999723434448,0.7752994298934937,0.6433749794960022,1.0588665008544922
48,0.7261999845504761,0.7586113214492798,0.6625000238418579,1.0124104022979736
49,0.7319999933242798,0.7498467564582825,0.6395000219345093,1.1395270824432373
50,0.7200000286102295,0.7575236558914185,0.5709999799728394,1.3979862928390503
51,0.7310000061988831,0.7490063905715942,0.6677500009536743,1.007277011871338
52,0.7325999736785889,0.7470625042915344,0.6543750166893005,1.0528987646102905
53,0.7379999756813049,0.7308698892593384,0.6103749871253967,1.260140061378479
54,0.7427999973297119,0.7098948955535889,0.6042500138282776,1.3519885540008545
55,0.7454000115394592,0.7126806974411011,0.6676250100135803,1.0270737409591675
56,0.7368000149726868,0.710105836391449,0.6603749990463257,1.0408216714859009
57,0.7504000067710876,0.698811411857605,0.6430000066757202,1.114984393119812
58,0.7522000074386597,0.7051448822021484,0.6341249942779541,1.1927436590194702
59,0.7577999830245972,0.6819157600402832,0.6573749780654907,1.1144750118255615
60,0.7562000155448914,0.6757859587669373,0.6397500038146973,1.1507545709609985
61,0.753000020980835,0.6752325296401978,0.6486250162124634,1.135296106338501
62,0.7631999850273132,0.6539205312728882,0.6510000228881836,1.1200623512268066
63,0.7699999809265137,0.6627972722053528,0.6729999780654907,1.0390889644622803
64,0.7623999714851379,0.6526197195053101,0.6480000019073486,1.1199990510940552
65,0.770799994468689,0.6457551717758179,0.6713749766349792,1.0474950075149536
66,0.7703999876976013,0.6489084362983704,0.6816250085830688,1.010400414466858
67,0.7649999856948853,0.64646977186203,0.6625000238418579,1.0925474166870117
68,0.770799994468689,0.6357646584510803,0.6625000238418579,1.0740634202957153
69,0.7784000039100647,0.6180480718612671,0.6816250085830688,1.0222877264022827
70,0.7874000072479248,0.6087893843650818,0.6833750009536743,1.002923846244812
71,0.7842000126838684,0.6093368530273438,0.6894999742507935,0.9842707514762878
72,0.7838000059127808,0.6046740412712097,0.5857499837875366,1.4690189361572266
73,0.7896000146865845,0.5914996862411499,0.6653749942779541,1.081162691116333
74,0.7868000268936157,0.6017640829086304,0.6658750176429749,1.106736660003662
75,0.7817999720573425,0.6049684286117554,0.6809999942779541,1.027393102645874
76,0.7886000275611877,0.5908104181289673,0.6868749856948853,1.0053682327270508
77,0.800599992275238,0.5781236290931702,0.6936249732971191,0.9932193756103516
78,0.7871999740600586,0.5798807740211487,0.6866250038146973,0.9987186789512634
79,0.7904000282287598,0.5727996826171875,0.6901249885559082,1.0036349296569824
80,0.7975999712944031,0.5761213302612305,0.6791250109672546,1.0450167655944824
81,0.7975999712944031,0.5776180028915405,0.6823750138282776,1.0488486289978027
82,0.8009999990463257,0.5572923421859741,0.6840000152587891,1.0379595756530762
83,0.7990000247955322,0.5673750042915344,0.6882500052452087,1.0138217210769653
84,0.8019999861717224,0.5531719923019409,0.6986250281333923,0.9776235222816467
85,0.8055999875068665,0.5519035458564758,0.6965000033378601,0.9962992072105408
86,0.7979999780654907,0.558292031288147,0.6869999766349792,1.036651611328125
87,0.7979999780654907,0.5559327006340027,0.6912500262260437,1.003553032875061
88,0.8040000200271606,0.5599668025970459,0.699874997138977,0.9817911982536316
89,0.8026000261306763,0.5534944534301758,0.6915000081062317,1.004506230354309
90,0.8076000213623047,0.5425781011581421,0.6892499923706055,1.0170526504516602
91,0.805400013923645,0.5466045141220093,0.6909999847412109,1.0015850067138672
92,0.805400013923645,0.5357164144515991,0.6981250047683716,0.9886389970779419
93,0.8064000010490417,0.5448107719421387,0.6967499852180481,0.990925133228302
94,0.8076000213623047,0.5337671041488647,0.6951249837875366,0.9973565340042114
95,0.8159999847412109,0.5402085781097412,0.6978750228881836,0.990688145160675
96,0.8027999997138977,0.5450499653816223,0.6971250176429749,0.9946271181106567
97,0.8040000200271606,0.5433918237686157,0.6970000267028809,0.990816593170166
98,0.7986000180244446,0.553357720375061,0.6980000138282776,0.9909809827804565
99,0.8077999949455261,0.5461227297782898,0.6976249814033508,0.9910978078842163
